https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1657314000000,2022-07-08 21:00:00,DAI/USD,0.99954,0.99969,0.99954,0.99955,64.592163,64.56309652665
1657310400000,2022-07-08 20:00:00,DAI/USD,0.99953,0.9997,0.99953,0.99954,19285.087844,19276.216703591763
1657306800000,2022-07-08 19:00:00,DAI/USD,0.9998,0.9998,0.99953,0.99953,23819.365584,23808.17048217552
1657303200000,2022-07-08 18:00:00,DAI/USD,1.0001,1.0001,0.99954,0.9998,1517.221524,1516.9180796952
1657299600000,2022-07-08 17:00:00,DAI/USD,1.00003,1.0001,1.00003,1.0001,3031.890785,3032.1939740785
1657296000000,2022-07-08 16:00:00,DAI/USD,0.9996,1.00051,0.9996,1.00003,58040.624663,58042.36588173989
1657292400000,2022-07-08 15:00:00,DAI/USD,0.9996,0.99975,0.99926,0.9996,35552.545663,35538.3246447348
1657288800000,2022-07-08 14:00:00,DAI/USD,0.99949,0.99974,0.99949,0.9996,38966.950304,38951.3635238784
1657285200000,2022-07-08 13:00:00,DAI/USD,0.99943,0.99951,0.9989,0.99949,431517.746251,431297.67220041197
1657281600000,2022-07-08 12:00:00,DAI/USD,0.99962,0.9998,0.9989,0.99943,233865.856083,233732.5525450327
1657278000000,2022-07-08 11:00:00,DAI/USD,0.99979,0.99979,0.99961,0.99962,116.576987,116.53268774493999
1657274400000,2022-07-08 10:00:00,DAI/USD,0.99965,0.99979,0.99965,0.99979,493.69772,493.59404347879996
1657270800000,2022-07-08 09:00:00,DAI/USD,0.9998,0.9998,0.99965,0.99965,28.929715,28.91958959975
1657267200000,2022-07-08 08:00:00,DAI/USD,0.99966,0.9998,0.99966,0.9998,7882.595744,7881.0192248512
1657263600000,2022-07-08 07:00:00,DAI/USD,0.99966,0.99966,0.99966,0.99966,1.350194,1.3497349340399998
1657260000000,2022-07-08 06:00:00,DAI/USD,0.99966,0.99966,0.99966,0.99966,6.754579,6.7522824431399995
1657256400000,2022-07-08 05:00:00,DAI/USD,0.99953,0.9998,0.99953,0.99966,11686.487333,11682.51392730678
1657252800000,2022-07-08 04:00:00,DAI/USD,0.99953,0.99969,0.99953,0.99953,808.037271,807.65749348263
1657249200000,2022-07-08 03:00:00,DAI/USD,0.99954,0.99954,0.99953,0.99953,3135.019313,3133.54585392289
1657245600000,2022-07-08 02:00:00,DAI/USD,0.99978,0.9998,0.99953,0.99954,38900.343607,38882.44944894078
1657242000000,2022-07-08 01:00:00,DAI/USD,0.99975,0.99978,0.99975,0.99978,27.551783,27.54572160774
1657238400000,2022-07-08 00:00:00,DAI/USD,0.99981,0.99984,0.9997,0.99975,21222.021798,21216.716292550504
1657234800000,2022-07-07 23:00:00,DAI/USD,0.99981,0.99982,0.9998,0.99981,57.573126,57.56218710606
1657231200000,2022-07-07 22:00:00,DAI/USD,1.00022,1.00022,0.99934,0.99981,39086.627189,39079.20072983409
1657227600000,2022-07-07 21:00:00,DAI/USD,0.99957,1.00038,0.99957,1.00022,35339.672499,35347.447226949786
1657224000000,2022-07-07 20:00:00,DAI/USD,1.00003,1.00003,0.99957,0.99957,15403.538752,15396.915230336639
1657220400000,2022-07-07 19:00:00,DAI/USD,1.00003,1.00003,0.99981,1.00003,49.898312,49.89980894935999
1657216800000,2022-07-07 18:00:00,DAI/USD,1.00003,1.00011,1.00003,1.00003,39.616054,39.617242481619996
1657213200000,2022-07-07 17:00:00,DAI/USD,1.00011,1.00011,1.00003,1.00003,1.8066,1.806654198
1657209600000,2022-07-07 16:00:00,DAI/USD,1.00078,1.00078,0.99986,1.00011,7391.657861,7392.47094336471
1657206000000,2022-07-07 15:00:00,DAI/USD,0.99948,1.00078,0.99947,1.00078,83617.856044,83683.07797171432
1657202400000,2022-07-07 14:00:00,DAI/USD,0.99947,0.9997,0.99947,0.99948,2559.451051,2558.12013645348
1657198800000,2022-07-07 13:00:00,DAI/USD,0.99969,0.99969,0.99947,0.99947,7368.204606,7364.29945755882
1657195200000,2022-07-07 12:00:00,DAI/USD,0.99969,0.99969,0.99969,0.99969,0.0,0.0
1657191600000,2022-07-07 11:00:00,DAI/USD,0.99969,1.00016,0.99951,0.99969,2462.578443,2461.81504368267
1657188000000,2022-07-07 10:00:00,DAI/USD,0.9999,0.9999,0.99951,0.99969,10879.01963,10875.647133914701
1657184400000,2022-07-07 09:00:00,DAI/USD,0.99986,0.9999,0.99984,0.9999,1945.479596,1945.2850480404
1657180800000,2022-07-07 08:00:00,DAI/USD,0.99984,0.99986,0.99984,0.99986,0.146942,0.14692142811999997
1657177200000,2022-07-07 07:00:00,DAI/USD,0.99984,0.99984,0.99984,0.99984,0.0,0.0
1657173600000,2022-07-07 06:00:00,DAI/USD,0.99991,0.99991,0.99951,0.99984,1016.10752,1015.9449427968
1657170000000,2022-07-07 05:00:00,DAI/USD,0.9996,0.99991,0.99951,0.99991,7145.66913,7145.0260197783
1657166400000,2022-07-07 04:00:00,DAI/USD,0.99989,0.99989,0.99951,0.9996,99650.517226,99610.6570191096
1657162800000,2022-07-07 03:00:00,DAI/USD,0.99975,0.99989,0.99975,0.99989,490.153151,490.09923415338994
1657159200000,2022-07-07 02:00:00,DAI/USD,0.99971,0.99975,0.99955,0.99975,790.022847,789.82534128825
1657155600000,2022-07-07 01:00:00,DAI/USD,0.99956,0.99979,0.99955,0.99971,25014.502564,25007.24835825644
1657152000000,2022-07-07 00:00:00,DAI/USD,0.99955,0.99957,0.99955,0.99956,19756.258414,19747.56566029784
1657148400000,2022-07-06 23:00:00,DAI/USD,0.99971,0.99971,0.99955,0.99955,504.627062,504.3999798221
1657144800000,2022-07-06 22:00:00,DAI/USD,0.99987,0.99987,0.99955,0.99971,5488.282084,5486.6904821956405
1657141200000,2022-07-06 21:00:00,DAI/USD,0.99998,0.99998,0.99986,0.99987,30.282579,30.27864226473
1657137600000,2022-07-06 20:00:00,DAI/USD,0.99955,0.99998,0.99955,0.99998,948.67294,948.6539665412
1657134000000,2022-07-06 19:00:00,DAI/USD,1.00008,1.00016,0.99955,0.99955,128176.092365,128118.41312343576
1657130400000,2022-07-06 18:00:00,DAI/USD,1.00008,1.00042,0.9997,1.00008,10739.943165,10740.8023604532
1657126800000,2022-07-06 17:00:00,DAI/USD,1.00022,1.00167,0.99986,1.00008,361.937752,361.96670702016
1657123200000,2022-07-06 16:00:00,DAI/USD,0.99968,1.00039,0.99968,1.00022,96673.878279,96695.14653222139
1657119600000,2022-07-06 15:00:00,DAI/USD,0.99969,0.9997,0.99955,0.99968,8117.975928,8115.37817570304
1657116000000,2022-07-06 14:00:00,DAI/USD,0.99971,0.99971,0.99955,0.99969,1860.794116,1860.21726982404
1657112400000,2022-07-06 13:00:00,DAI/USD,0.99956,0.99971,0.99955,0.99971,2619.516374,2618.75671425154
1657108800000,2022-07-06 12:00:00,DAI/USD,0.99956,0.99956,0.99956,0.99956,47.782555,47.7615306758
1657105200000,2022-07-06 11:00:00,DAI/USD,0.99955,0.99957,0.99955,0.99956,9025.447175,9021.475978243
1657101600000,2022-07-06 10:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,0.0,0.0
1657098000000,2022-07-06 09:00:00,DAI/USD,0.99958,0.9998,0.99955,0.99955,6082.479488,6079.7423722304
1657094400000,2022-07-06 08:00:00,DAI/USD,0.9998,0.9998,0.99958,0.99958,86.0,85.96388
1657090800000,2022-07-06 07:00:00,DAI/USD,0.9998,0.9998,0.9998,0.9998,0.0,0.0
1657087200000,2022-07-06 06:00:00,DAI/USD,0.99957,0.99999,0.99957,0.9998,16156.885842,16153.6544648316
1657083600000,2022-07-06 05:00:00,DAI/USD,0.99957,0.99999,0.99957,0.99957,11479.723797,11474.78751576729
1657080000000,2022-07-06 04:00:00,DAI/USD,0.9996,0.99979,0.99957,0.99957,1954.759593,1953.9190463750099
1657076400000,2022-07-06 03:00:00,DAI/USD,0.99979,0.99979,0.99959,0.9996,117.632506,117.58545299760002
1657072800000,2022-07-06 02:00:00,DAI/USD,0.99979,0.99979,0.99978,0.99979,13.99254,13.9896015666
1657069200000,2022-07-06 01:00:00,DAI/USD,0.99991,0.99991,0.99958,0.99979,529.320009,529.20885179811
1657065600000,2022-07-06 00:00:00,DAI/USD,0.99978,0.99991,0.99958,0.99991,1011.6695,1011.578449745
1657062000000,2022-07-05 23:00:00,DAI/USD,0.99957,0.99979,0.99957,0.99978,44.228732,44.21900167896
1657058400000,2022-07-05 22:00:00,DAI/USD,0.99969,1.00458,0.99957,0.99957,458314.106215,458117.0311493275
1657054800000,2022-07-05 21:00:00,DAI/USD,0.99971,0.99971,0.99961,0.99969,3063.41331,3062.4636518739
1657051200000,2022-07-05 20:00:00,DAI/USD,0.99965,0.99971,0.99965,0.99971,2.52859,2.5278567089
1657047600000,2022-07-05 19:00:00,DAI/USD,0.99959,0.99974,0.99959,0.99965,118359.395338,118317.9695496317
1657044000000,2022-07-05 18:00:00,DAI/USD,0.99961,0.99962,0.99958,0.99959,31604.236642,31591.278904976778
1657040400000,2022-07-05 17:00:00,DAI/USD,0.99959,0.99962,0.99959,0.99961,6596.930012,6594.35720929532
1657036800000,2022-07-05 16:00:00,DAI/USD,0.99958,0.99962,0.99958,0.99959,16427.714494,16420.97913105746
1657033200000,2022-07-05 15:00:00,DAI/USD,0.99958,0.99958,0.99958,0.99958,96035.011115,95994.6764103317
1657029600000,2022-07-05 14:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99958,1350.21538,1349.6482895404001
1657026000000,2022-07-05 13:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99957,6825.228695,6822.2938466611495
1657022400000,2022-07-05 12:00:00,DAI/USD,0.99957,0.99957,0.99957,0.99957,17811.45841,17803.7994828837
1657018800000,2022-07-05 11:00:00,DAI/USD,0.99958,0.99958,0.99957,0.99957,13063.818902,13058.20145987214
1657015200000,2022-07-05 10:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99958,1655.930324,1655.2348332639199
1657011600000,2022-07-05 09:00:00,DAI/USD,0.99957,0.99957,0.99957,0.99957,2.831773,2.83055533761
1657008000000,2022-07-05 08:00:00,DAI/USD,0.99958,0.99958,0.99957,0.99957,561.364392,561.1230053114399
1657004400000,2022-07-05 07:00:00,DAI/USD,0.99958,0.99958,0.99958,0.99958,43.645245,43.626913997100004
1657000800000,2022-07-05 06:00:00,DAI/USD,0.99958,0.99958,0.99958,0.99958,4.905643,4.903582629940001
1656997200000,2022-07-05 05:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99958,128.91239,128.85824679619998
1656993600000,2022-07-05 04:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99957,8551.77288,8548.0956176616
1656990000000,2022-07-05 03:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99957,4.72886,4.7268265902
1656986400000,2022-07-05 02:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99957,115.241353,115.19179921821
1656982800000,2022-07-05 01:00:00,DAI/USD,0.99958,0.99958,0.99957,0.99957,803.753258,803.4076440990599
1656979200000,2022-07-05 00:00:00,DAI/USD,0.99957,0.99958,0.99957,0.99958,309.822298,309.69217263484
1656975600000,2022-07-04 23:00:00,DAI/USD,0.99957,0.99958,0.99956,0.99957,581.336271,581.08629640347
1656972000000,2022-07-04 22:00:00,DAI/USD,0.99956,0.99957,0.99956,0.99957,17.036377,17.02905135789
1656968400000,2022-07-04 21:00:00,DAI/USD,0.99956,0.99956,0.99956,0.99956,26.569873,26.558182255880002
1656964800000,2022-07-04 20:00:00,DAI/USD,0.99955,0.99956,0.99955,0.99956,30.924014,30.91040743384
1656961200000,2022-07-04 19:00:00,DAI/USD,0.99955,0.99957,0.99955,0.99955,26.094246,26.0825035893
1656957600000,2022-07-04 18:00:00,DAI/USD,0.99957,0.99957,0.99955,0.99955,17107.962775,17100.264191751252
1656954000000,2022-07-04 17:00:00,DAI/USD,0.99956,0.99957,0.99956,0.99957,13.719779,13.71387949503
1656950400000,2022-07-04 16:00:00,DAI/USD,0.9996,0.9996,0.99956,0.99956,15052.918937,15046.29565266772
1656946800000,2022-07-04 15:00:00,DAI/USD,0.99955,0.99962,0.99955,0.9996,5823.418533,5821.0891655868
1656943200000,2022-07-04 14:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,13441.12913,13435.0806218915
1656939600000,2022-07-04 13:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,9.367378,9.3631626799
1656936000000,2022-07-04 12:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,902.177093,901.77111330815
1656932400000,2022-07-04 11:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,491.421797,491.20065719135005
1656928800000,2022-07-04 10:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,3622.8784,3621.211875936
1656925200000,2022-07-04 09:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,142.011548,141.94764280340002
1656921600000,2022-07-04 08:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,131.221207,131.16084524477998
1656918000000,2022-07-04 07:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,71.2521,71.22003655500001
1656914400000,2022-07-04 06:00:00,DAI/USD,0.99954,0.99954,0.99954,0.99954,703.4427,703.1191163579999
1656910800000,2022-07-04 05:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,13384.0,13377.843359999999
1656907200000,2022-07-04 04:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,5487.364482,5484.8951679831
1656903600000,2022-07-04 03:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,8.149436,8.145687259439999
1656900000000,2022-07-04 02:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,13.646545,13.64040405475
1656896400000,2022-07-04 01:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,0.0,0.0
1656892800000,2022-07-04 00:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,2.000895,1.99999459725
1656889200000,2022-07-03 23:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,26.655817,26.64382188235
1656885600000,2022-07-03 22:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,97.72982,97.685841581
1656882000000,2022-07-03 21:00:00,DAI/USD,0.99954,0.99954,0.99954,0.99954,0.0,0.0
1656878400000,2022-07-03 20:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,2066.192683,2065.24223436582
1656874800000,2022-07-03 19:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,5349.471356,5347.0640938898005
1656871200000,2022-07-03 18:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,2403.782414,2402.6766740895596
1656867600000,2022-07-03 17:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,1056.790104,1056.3145484532
1656864000000,2022-07-03 16:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,5733.84846,5731.268228193
1656860400000,2022-07-03 15:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,2201.359754,2200.3691421107
1656856800000,2022-07-03 14:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,5696.191394,5693.628107872701
1656853200000,2022-07-03 13:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,1015.824306,1015.35702681924
1656849600000,2022-07-03 12:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,8.96919,8.9651538645
1656846000000,2022-07-03 11:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,702.5686,702.2454184439999
1656842400000,2022-07-03 10:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,25.524488,25.513001980400002
1656838800000,2022-07-03 09:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99954,706.617787,706.29274281798
1656835200000,2022-07-03 08:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,1.007363,1.00689961302
1656831600000,2022-07-03 07:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,31.026296,31.0123341668
1656828000000,2022-07-03 06:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,1966.6321,1965.7471155550002
1656824400000,2022-07-03 05:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,743.446938,743.1123868779001
1656820800000,2022-07-03 04:00:00,DAI/USD,0.99955,0.99955,0.99955,0.99955,0.0,0.0
1656817200000,2022-07-03 03:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,29107.547793,29094.449396493153
1656813600000,2022-07-03 02:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99955,4922.778858,4920.5636075139
1656810000000,2022-07-03 01:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,729.027428,728.6993656574
1656806400000,2022-07-03 00:00:00,DAI/USD,0.99954,0.99954,0.99954,0.99954,555.927839,555.67211219406
1656802800000,2022-07-02 23:00:00,DAI/USD,0.99955,0.99955,0.99954,0.99954,111.460957,111.40968495978
1656799200000,2022-07-02 22:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99955,0.250418,0.2503053119
1656795600000,2022-07-02 21:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99954,5062.80603,5060.4771392262
1656792000000,2022-07-02 20:00:00,DAI/USD,0.99954,0.99954,0.99954,0.99954,677.574226,677.2625418560399
1656788400000,2022-07-02 19:00:00,DAI/USD,0.99954,0.99955,0.99954,0.99954,14057.313538,14050.84717377252
1656784800000,2022-07-02 18:00:00,DAI/USD,0.99952,0.99954,0.99952,0.99954,1532.702112,1531.99706902848
1656781200000,2022-07-02 17:00:00,DAI/USD,0.99952,0.99952,0.99952,0.99952,11753.625712,11747.98397165824
1656777600000,2022-07-02 16:00:00,DAI/USD,0.99954,0.99954,0.99952,0.99952,1038.585907,1038.08738576464
1656774000000,2022-07-02 15:00:00,DAI/USD,0.99954,0.99954,0.99948,0.99954,2980.924081,2979.55285592274
1656770400000,2022-07-02 14:00:00,DAI/USD,0.9993,0.99954,0.99901,0.99954,10890.642747,10885.63305133638
1656766800000,2022-07-02 13:00:00,DAI/USD,0.9995,0.9995,0.9993,0.9993,590.193842,589.7807063106
1656763200000,2022-07-02 12:00:00,DAI/USD,0.99953,0.99953,0.9993,0.9995,52.427522,52.40130823900001
1656759600000,2022-07-02 11:00:00,DAI/USD,0.9993,0.99953,0.9993,0.99953,3767.77655,3766.0056950215003
1656756000000,2022-07-02 10:00:00,DAI/USD,0.99942,0.99953,0.9993,0.9993,519.467581,519.1039536933
1656752400000,2022-07-02 09:00:00,DAI/USD,0.99946,0.99949,0.99939,0.99942,375.006465,374.78896125029996
1656748800000,2022-07-02 08:00:00,DAI/USD,0.9993,0.99946,0.9993,0.99946,8.969993,8.965149203780001
1656745200000,2022-07-02 07:00:00,DAI/USD,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1656741600000,2022-07-02 06:00:00,DAI/USD,0.99901,0.99931,0.99901,0.9993,50.016912,49.981900161599995
1656738000000,2022-07-02 05:00:00,DAI/USD,0.9995,0.9995,0.99901,0.99901,10866.246065,10855.488481395649
1656734400000,2022-07-02 04:00:00,DAI/USD,0.99953,0.99953,0.9993,0.9995,335.073899,334.9063620505
1656730800000,2022-07-02 03:00:00,DAI/USD,0.99931,0.99953,0.9993,0.99953,3005.20357,3003.7911243221
1656727200000,2022-07-02 02:00:00,DAI/USD,0.99956,0.99958,0.9993,0.99931,775.129609,774.59476956979
1656723600000,2022-07-02 01:00:00,DAI/USD,0.9993,0.99959,0.9993,0.99956,29.309365,29.2964688794
1656720000000,2022-07-02 00:00:00,DAI/USD,0.99901,0.99959,0.99901,0.9993,1695.605934,1694.4190098462
1656716400000,2022-07-01 23:00:00,DAI/USD,0.99932,0.99959,0.99901,0.99901,2064.329884,2062.28619741484
1656712800000,2022-07-01 22:00:00,DAI/USD,0.99932,0.99932,0.99932,0.99932,13.539206,13.52999933992
1656709200000,2022-07-01 21:00:00,DAI/USD,0.99932,0.9994,0.99932,0.99932,5053.09166,5049.6555576712
1656705600000,2022-07-01 20:00:00,DAI/USD,0.99978,0.99978,0.994,0.99932,713136.057928,712651.1254086089
1656702000000,2022-07-01 19:00:00,DAI/USD,0.99968,0.99978,0.99968,0.99978,3697.64038,3696.8268991164
1656698400000,2022-07-01 18:00:00,DAI/USD,0.99968,0.99969,0.99968,0.99968,6786.533008,6784.36131743744
1656694800000,2022-07-01 17:00:00,DAI/USD,0.99978,0.99978,0.99933,0.99968,18541.441903,18535.50864159104
1656691200000,2022-07-01 16:00:00,DAI/USD,0.9991,0.99978,0.9991,0.99978,129062.066206,129033.67255143468
1656687600000,2022-07-01 15:00:00,DAI/USD,0.99939,0.99968,0.9991,0.9991,17330.718866,17315.1212190206
1656684000000,2022-07-01 14:00:00,DAI/USD,0.99939,0.99975,0.99939,0.99939,9605.630018,9599.77058368902
1656680400000,2022-07-01 13:00:00,DAI/USD,0.99939,0.99971,0.99939,0.99939,3008.658163,3006.8228815205703
1656676800000,2022-07-01 12:00:00,DAI/USD,0.99939,0.99939,0.99939,0.99939,0.0,0.0
1656673200000,2022-07-01 11:00:00,DAI/USD,0.99969,0.99969,0.99939,0.99939,356.3951,356.177698989
1656669600000,2022-07-01 10:00:00,DAI/USD,0.9997,0.99975,0.99939,0.99969,5584.521947,5582.79074519643
1656666000000,2022-07-01 09:00:00,DAI/USD,0.9997,0.9997,0.9997,0.9997,0.0,0.0
1656662400000,2022-07-01 08:00:00,DAI/USD,0.9997,0.9997,0.9997,0.9997,0.0,0.0
1656658800000,2022-07-01 07:00:00,DAI/USD,0.99969,0.9997,0.9996,0.9997,507.613774,507.46148986779997
1656655200000,2022-07-01 06:00:00,DAI/USD,0.99945,0.99969,0.99945,0.99969,24.0,23.992559999999997
1656651600000,2022-07-01 05:00:00,DAI/USD,0.9996,0.99976,0.99945,0.99945,6934.900057,6931.08586196865
1656648000000,2022-07-01 04:00:00,DAI/USD,0.9997,0.99975,0.9996,0.9996,822.881234,822.5520815064
1656644400000,2022-07-01 03:00:00,DAI/USD,0.99975,0.99975,0.99953,0.9997,3966.352377,3965.1624712869
1656640800000,2022-07-01 02:00:00,DAI/USD,0.99941,0.99975,0.99941,0.99975,6078.734051,6077.2143674872505
1656637200000,2022-07-01 01:00:00,DAI/USD,0.99974,0.99974,0.99941,0.99941,3516.743746,3514.66886718986
1656633600000,2022-07-01 00:00:00,DAI/USD,0.99974,0.99974,0.99974,0.99974,1.217652,1.2173354104799998
1656630000000,2022-06-30 23:00:00,DAI/USD,0.99931,0.99974,0.99931,0.99974,1729.996075,1729.5462760205
1656626400000,2022-06-30 22:00:00,DAI/USD,0.99931,0.99969,0.99908,0.99931,21510.320292,21495.47817099852
1656622800000,2022-06-30 21:00:00,DAI/USD,0.99933,0.99976,0.99931,0.99931,112501.732663,112424.10646746254
1656619200000,2022-06-30 20:00:00,DAI/USD,0.99908,0.99934,0.99908,0.99933,98.219928,98.15412064824
1656615600000,2022-06-30 19:00:00,DAI/USD,0.99969,1.0006,0.99908,0.99908,539316.763471,538820.5920486067
1656612000000,2022-06-30 18:00:00,DAI/USD,0.99969,0.99969,0.99969,0.99969,3.99128,3.9900427032
1656608400000,2022-06-30 17:00:00,DAI/USD,0.9997,0.9997,0.99953,0.99969,3672.251481,3671.1130830408897
1656604800000,2022-06-30 16:00:00,DAI/USD,0.9999,0.9999,0.9997,0.9997,230.196607,230.1275480179
1656601200000,2022-06-30 15:00:00,DAI/USD,0.99931,0.99998,0.99931,0.9999,62189.650724,62183.4317589276
1656597600000,2022-06-30 14:00:00,DAI/USD,0.99975,0.99975,0.99931,0.99931,14878.954125,14868.68764665375
1656594000000,2022-06-30 13:00:00,DAI/USD,0.99997,0.99997,0.9997,0.99975,107.091512,107.06473912199999
1656590400000,2022-06-30 12:00:00,DAI/USD,0.99949,0.99997,0.99949,0.99997,2880.878603,2880.7921766419104
1656586800000,2022-06-30 11:00:00,DAI/USD,0.99949,0.99997,0.99949,0.99949,12921.185079,12914.59527460971
1656583200000,2022-06-30 10:00:00,DAI/USD,0.99989,0.99998,0.99949,0.99949,12438.25401,12431.9105004549
1656579600000,2022-06-30 09:00:00,DAI/USD,0.99989,1.0,0.99951,0.99989,7805.248261,7804.389683691289
1656576000000,2022-06-30 08:00:00,DAI/USD,0.99997,0.99997,0.99989,0.99989,12.220522,12.21917774258
1656572400000,2022-06-30 07:00:00,DAI/USD,0.99989,0.99998,0.99951,0.99997,26840.412322,26839.607109630342
1656568800000,2022-06-30 06:00:00,DAI/USD,0.99997,0.99998,0.99971,0.99989,3006.205664,3005.87498137696
1656565200000,2022-06-30 05:00:00,DAI/USD,0.99943,0.99997,0.99943,0.99997,9437.037232,9436.75412088304
1656561600000,2022-06-30 04:00:00,DAI/USD,0.99983,0.99997,0.99943,0.99943,2902.195782,2900.54153040426
1656558000000,2022-06-30 03:00:00,DAI/USD,0.99989,0.99989,0.99983,0.99983,13.42416,13.421877892800001
1656554400000,2022-06-30 02:00:00,DAI/USD,0.9999,0.99997,0.99914,0.99989,5703.623602,5702.996203403779
1656550800000,2022-06-30 01:00:00,DAI/USD,0.9994,0.99997,0.9994,0.9999,708.68757,708.6167012430001
1656547200000,2022-06-30 00:00:00,DAI/USD,0.9994,0.99969,0.9994,0.9994,67.188999,67.14868560059999
1656543600000,2022-06-29 23:00:00,DAI/USD,0.99903,0.99997,0.99903,0.9994,11483.334687,11476.4446861878
1656540000000,2022-06-29 22:00:00,DAI/USD,0.99964,0.99969,0.99903,0.99903,19988.003365,19968.61500173595
1656536400000,2022-06-29 21:00:00,DAI/USD,0.99964,0.99964,0.99964,0.99964,0.0,0.0
1656532800000,2022-06-29 20:00:00,DAI/USD,0.99943,0.99968,0.99943,0.99964,1139.479222,1139.06900948008
1656529200000,2022-06-29 19:00:00,DAI/USD,0.99963,0.99999,0.99943,0.99943,25720.783323,25706.12247650589
1656525600000,2022-06-29 18:00:00,DAI/USD,0.99963,0.99963,0.99963,0.99963,0.0,0.0
1656522000000,2022-06-29 17:00:00,DAI/USD,0.99959,0.9997,0.99958,0.99963,40759.182759,40744.101861379175
1656518400000,2022-06-29 16:00:00,DAI/USD,0.99975,1.00002,0.99959,0.99959,45415.418359,45396.798037472814
1656514800000,2022-06-29 15:00:00,DAI/USD,0.99971,1.0,0.99961,0.99975,38799.192014,38789.4922159965
1656511200000,2022-06-29 14:00:00,DAI/USD,1.0,1.00001,0.99971,0.99971,10097.870092,10094.94170967332
1656507600000,2022-06-29 13:00:00,DAI/USD,0.99977,1.0,0.99977,1.0,4577.346975,4577.346975
1656504000000,2022-06-29 12:00:00,DAI/USD,0.99997,0.99997,0.99976,0.99977,208.560875,208.51290599875003
1656500400000,2022-06-29 11:00:00,DAI/USD,0.9999,0.99997,0.99976,0.99997,10313.855809,10313.54639332573
1656496800000,2022-06-29 10:00:00,DAI/USD,0.99997,0.99997,0.9999,0.9999,31.231089,31.227965891100002
1656493200000,2022-06-29 09:00:00,DAI/USD,0.99971,0.99997,0.99971,0.99997,1629.182994,1629.13411851018
1656489600000,2022-06-29 08:00:00,DAI/USD,0.99971,0.99971,0.99971,0.99971,0.0,0.0
1656486000000,2022-06-29 07:00:00,DAI/USD,0.9999,1.00002,0.99971,0.99971,79470.75705,79447.7105304555
1656482400000,2022-06-29 06:00:00,DAI/USD,0.9998,1.00001,0.9998,0.9999,157.327301,157.3115682699
1656478800000,2022-06-29 05:00:00,DAI/USD,0.9998,0.9998,0.9998,0.9998,0.0,0.0
1656475200000,2022-06-29 04:00:00,DAI/USD,1.0,1.0,0.9998,0.9998,69.208372,69.1945303256
1656471600000,2022-06-29 03:00:00,DAI/USD,0.99972,1.0,0.99972,1.0,2112.890769,2112.890769
1656468000000,2022-06-29 02:00:00,DAI/USD,0.99972,0.99972,0.99972,0.99972,1856.476596,1855.95678255312
