https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1654063200000,2022-06-01 06:00:00,AAVE/USD,114.68,115.3272,114.496,115.266,9.925306,1144.050321396
1654059600000,2022-06-01 05:00:00,AAVE/USD,114.808,114.879,112.8536,114.68,17.370103,1992.00341204
1654056000000,2022-06-01 04:00:00,AAVE/USD,113.3529,115.1929,112.2881,114.808,4.488056,515.2647332480001
1654052400000,2022-06-01 03:00:00,AAVE/USD,113.5074,113.651,112.1706,113.3529,2.908859,329.7276033411
1654048800000,2022-06-01 02:00:00,AAVE/USD,115.9244,115.9244,112.9568,113.5074,5.930745,673.183445013
1654045200000,2022-06-01 01:00:00,AAVE/USD,115.6641,115.9244,114.1139,115.9244,69.744476,8085.086533614401
1654041600000,2022-06-01 00:00:00,AAVE/USD,112.9568,117.2392,112.1169,115.6641,63.665165,7363.774011076501
1654038000000,2022-05-31 23:00:00,AAVE/USD,113.9913,114.85,112.9568,112.9568,102.818463,11614.0445613984
1654034400000,2022-05-31 22:00:00,AAVE/USD,112.5684,113.9913,112.5382,113.9913,51.426738,5862.2007193794
1654030800000,2022-05-31 21:00:00,AAVE/USD,113.745,114.0,112.35,112.5684,167.374957,18841.1311095588
1654027200000,2022-05-31 20:00:00,AAVE/USD,112.5368,113.745,111.8904,113.745,1341.354945,152572.418219025
1654023600000,2022-05-31 19:00:00,AAVE/USD,113.0,113.8247,111.7136,112.5368,563.288666,63390.703947908805
1654020000000,2022-05-31 18:00:00,AAVE/USD,117.0,117.0725,112.9569,113.0,217.02056,24523.32328
1654016400000,2022-05-31 17:00:00,AAVE/USD,116.0603,117.1971,114.73,117.0,477.309512,55845.212904
1654012800000,2022-05-31 16:00:00,AAVE/USD,119.009,119.8894,116.0603,116.0603,557.037075,64649.89003562249
1654009200000,2022-05-31 15:00:00,AAVE/USD,117.0151,119.7539,114.5471,119.009,95.580343,11374.921040087
1654005600000,2022-05-31 14:00:00,AAVE/USD,115.2661,118.6859,113.0845,117.0151,138.874258,16250.3851872958
1654002000000,2022-05-31 13:00:00,AAVE/USD,118.3838,120.6248,114.7794,115.2661,58.020891,6687.8418240951
1653998400000,2022-05-31 12:00:00,AAVE/USD,120.591,120.591,117.6313,118.3838,39.550148,4682.0968108024
1653994800000,2022-05-31 11:00:00,AAVE/USD,119.4144,123.7299,118.5351,120.591,60.733474,7323.910363133999
1653991200000,2022-05-31 10:00:00,AAVE/USD,116.1947,119.4144,116.0946,119.4144,12.959058,1547.4981356352
1653987600000,2022-05-31 09:00:00,AAVE/USD,116.5937,116.818,115.4677,116.1947,12.086258,1404.3591224326
1653984000000,2022-05-31 08:00:00,AAVE/USD,117.4267,118.4307,116.5937,116.5937,12.035288,1403.2387584855999
1653980400000,2022-05-31 07:00:00,AAVE/USD,115.692,118.1,115.562,117.4267,146.715039,17228.262870141298
1653976800000,2022-05-31 06:00:00,AAVE/USD,117.3,118.5059,114.4843,115.692,491.18754,56826.468877679996
1653973200000,2022-05-31 05:00:00,AAVE/USD,118.1293,119.4139,116.9286,117.3,402.338754,47194.335844199995
1653969600000,2022-05-31 04:00:00,AAVE/USD,117.6601,119.2603,117.0355,118.1293,13.309573,1572.2505417889001
1653966000000,2022-05-31 03:00:00,AAVE/USD,119.9999,119.9999,116.702,117.6601,59.466456,6996.8291596056
1653962400000,2022-05-31 02:00:00,AAVE/USD,116.2951,119.9999,116.2951,119.9999,33.014185,3961.6988985814996
1653958800000,2022-05-31 01:00:00,AAVE/USD,115.8079,116.627,114.6581,116.2951,14.993457,1743.6655811607
1653955200000,2022-05-31 00:00:00,AAVE/USD,117.203,118.8209,115.4001,115.8079,199.774552,23135.4713405608
1653951600000,2022-05-30 23:00:00,AAVE/USD,118.1293,118.4749,116.3295,117.203,56.961609,6676.071459627001
1653948000000,2022-05-30 22:00:00,AAVE/USD,119.2719,122.775,118.1293,118.1293,40.811257,4821.005221530099
1653944400000,2022-05-30 21:00:00,AAVE/USD,117.4735,120.1982,117.0824,119.2719,443.334136,52877.3047355784
1653940800000,2022-05-30 20:00:00,AAVE/USD,113.9218,117.4735,113.1762,117.4735,89.676451,10534.6065665485
1653937200000,2022-05-30 19:00:00,AAVE/USD,112.0646,114.2208,111.7718,113.9218,34.068107,3881.1000720326
1653933600000,2022-05-30 18:00:00,AAVE/USD,109.385,113.3484,109.0012,112.0646,267.782844,30008.977299722403
1653930000000,2022-05-30 17:00:00,AAVE/USD,109.8029,110.123,109.049,109.385,9.990768,1092.84015768
1653926400000,2022-05-30 16:00:00,AAVE/USD,108.1316,110.6692,107.4161,109.8029,318.957419,35022.4495827151
1653922800000,2022-05-30 15:00:00,AAVE/USD,106.875,108.2429,106.875,108.1316,64.448292,6968.8969312272
1653919200000,2022-05-30 14:00:00,AAVE/USD,105.5626,109.1966,105.5626,106.875,479.77759,51276.229931249996
1653915600000,2022-05-30 13:00:00,AAVE/USD,106.4531,107.7,104.9644,105.5626,104.758618,11058.592088486801
1653912000000,2022-05-30 12:00:00,AAVE/USD,103.0403,107.7398,102.7423,106.4531,334.452966,35603.555034894605
1653908400000,2022-05-30 11:00:00,AAVE/USD,102.0865,103.06,101.6574,103.0403,0.572801,59.0215868803
1653904800000,2022-05-30 10:00:00,AAVE/USD,102.0446,103.013,101.8745,102.0865,3.702127,377.9371879855
1653901200000,2022-05-30 09:00:00,AAVE/USD,103.0421,103.1726,101.6574,102.0446,105.642415,10780.237981709
1653897600000,2022-05-30 08:00:00,AAVE/USD,102.4127,103.0421,101.9526,103.0421,17.869525,1841.3133820025
1653894000000,2022-05-30 07:00:00,AAVE/USD,102.0,102.7498,101.376,102.4127,79.726594,8165.0157533438005
1653890400000,2022-05-30 06:00:00,AAVE/USD,100.054,102.3663,100.054,102.0,108.758124,11093.328647999999
1653886800000,2022-05-30 05:00:00,AAVE/USD,98.5109,100.054,98.5109,100.054,5.246002,524.883484108
1653883200000,2022-05-30 04:00:00,AAVE/USD,99.3573,99.6291,98.3479,98.5109,58.245531,5737.8196797879
1653879600000,2022-05-30 03:00:00,AAVE/USD,99.9916,100.542,98.8689,99.3573,229.179829,22770.6890239017
1653876000000,2022-05-30 02:00:00,AAVE/USD,97.7959,100.2824,97.7959,99.9916,449.303463,44926.572150910804
1653872400000,2022-05-30 01:00:00,AAVE/USD,94.7794,98.0,94.7794,97.7959,205.864101,20132.6650349859
1653868800000,2022-05-30 00:00:00,AAVE/USD,95.2433,95.4323,94.3677,94.7794,102.105047,9677.4550916318
1653865200000,2022-05-29 23:00:00,AAVE/USD,94.7199,95.3205,94.4,95.2433,112.388026,10704.2064767258
1653861600000,2022-05-29 22:00:00,AAVE/USD,94.4639,95.0875,93.8729,94.7199,114.135994,10810.9499380806
1653858000000,2022-05-29 21:00:00,AAVE/USD,94.1148,94.6026,94.0234,94.4639,61.602966,5819.2564199274
1653854400000,2022-05-29 20:00:00,AAVE/USD,94.1038,94.7172,94.1038,94.1148,345.699645,32535.452949246
1653850800000,2022-05-29 19:00:00,AAVE/USD,94.6044,94.9284,93.8456,94.1038,77.621662,7304.493356515601
1653847200000,2022-05-29 18:00:00,AAVE/USD,95.2631,95.4118,94.6044,94.6044,50.780176,4804.0280823744
1653843600000,2022-05-29 17:00:00,AAVE/USD,95.4454,96.3405,95.0265,95.2631,10.525186,1002.6618464366
1653840000000,2022-05-29 16:00:00,AAVE/USD,95.1094,96.2352,94.8299,95.4454,14.977231,1429.5078036874002
1653836400000,2022-05-29 15:00:00,AAVE/USD,94.9103,95.4443,94.2925,95.1094,17.105714,1626.9141951115998
1653832800000,2022-05-29 14:00:00,AAVE/USD,95.7519,95.9924,94.9103,94.9103,11.391579,1081.1781803637
1653829200000,2022-05-29 13:00:00,AAVE/USD,95.7011,96.7891,95.6964,95.7519,10.917996,1045.4188611924
1653825600000,2022-05-29 12:00:00,AAVE/USD,95.044,96.1356,95.044,95.7011,7.219539,690.9178237929
1653822000000,2022-05-29 11:00:00,AAVE/USD,95.0653,95.1539,94.6947,95.044,357.594379,33987.200157676
1653818400000,2022-05-29 10:00:00,AAVE/USD,93.7715,95.1354,93.7715,95.0653,150.252094,14283.760391738198
1653814800000,2022-05-29 09:00:00,AAVE/USD,94.3,94.3401,93.5262,93.7715,50.209017,4708.1748376155
1653811200000,2022-05-29 08:00:00,AAVE/USD,93.6162,94.809,93.6162,94.3,100.215215,9450.2947745
1653807600000,2022-05-29 07:00:00,AAVE/USD,94.0103,94.1294,93.3084,93.6162,10.405648,974.1372242976
1653804000000,2022-05-29 06:00:00,AAVE/USD,93.5447,94.1739,93.4288,94.0103,1.623373,152.6137827419
1653800400000,2022-05-29 05:00:00,AAVE/USD,92.6996,93.6842,92.6996,93.5447,1.152274,107.7891256478
1653796800000,2022-05-29 04:00:00,AAVE/USD,92.4996,93.1213,92.3938,92.6996,52.32409,4850.422213364
1653793200000,2022-05-29 03:00:00,AAVE/USD,92.0931,92.7058,91.6514,92.4996,55.139967,5100.4248915132
1653789600000,2022-05-29 02:00:00,AAVE/USD,93.2313,93.2313,91.788,92.0931,60.50893,5572.454941383
1653786000000,2022-05-29 01:00:00,AAVE/USD,95.0689,95.0689,92.9696,93.2313,65.633524,6119.0987661011995
1653782400000,2022-05-29 00:00:00,AAVE/USD,95.3163,96.0495,94.5421,95.0689,81.381938,7736.8913255282005
1653778800000,2022-05-28 23:00:00,AAVE/USD,94.1442,95.6652,94.1442,95.3163,2.634897,251.1486329211
1653775200000,2022-05-28 22:00:00,AAVE/USD,94.892,95.3814,93.9769,94.1442,6.617036,622.9555605912
1653771600000,2022-05-28 21:00:00,AAVE/USD,95.3548,95.7809,94.892,94.892,3.38628,321.33088176
1653768000000,2022-05-28 20:00:00,AAVE/USD,95.7733,95.9487,94.9317,95.3548,17.944297,1711.0748515756
1653764400000,2022-05-28 19:00:00,AAVE/USD,94.9166,96.6614,94.3,95.7733,150.232266,14388.239881297803
1653760800000,2022-05-28 18:00:00,AAVE/USD,93.8939,94.9166,93.8939,94.9166,153.573717,14576.6950670022
1653757200000,2022-05-28 17:00:00,AAVE/USD,94.3904,94.7507,93.4359,93.8939,1.90697,179.05285048300001
1653753600000,2022-05-28 16:00:00,AAVE/USD,94.7657,95.0515,94.2485,94.3904,4.310724,406.89096264959994
1653750000000,2022-05-28 15:00:00,AAVE/USD,93.2152,95.204,93.1396,94.7657,2.445657,231.7643975649
1653746400000,2022-05-28 14:00:00,AAVE/USD,93.6287,93.9145,93.0078,93.2152,2.278494,212.39027390879997
1653742800000,2022-05-28 13:00:00,AAVE/USD,93.3292,94.5089,93.0759,93.6287,25.009952,2341.6492928223997
1653739200000,2022-05-28 12:00:00,AAVE/USD,93.181,93.5929,92.5492,93.3292,1.532355,143.013466266
1653735600000,2022-05-28 11:00:00,AAVE/USD,92.5595,93.8587,92.5595,93.181,0.53948,50.26928588
1653732000000,2022-05-28 10:00:00,AAVE/USD,92.5806,93.1833,91.9612,92.5595,0.223009,20.6416015355
1653728400000,2022-05-28 09:00:00,AAVE/USD,92.5684,92.8709,92.0,92.5806,74.911289,6935.3320823934
1653724800000,2022-05-28 08:00:00,AAVE/USD,92.8784,93.1588,92.0778,92.5684,0.206306,19.097416330399998
1653721200000,2022-05-28 07:00:00,AAVE/USD,93.4424,93.4817,92.3072,92.8784,71.697045,6659.106824328001
1653717600000,2022-05-28 06:00:00,AAVE/USD,94.1417,94.2593,93.1904,93.4424,0.872045,81.48597770800001
1653714000000,2022-05-28 05:00:00,AAVE/USD,93.5857,94.8773,92.8778,94.1417,73.491826,6918.645435744201
1653710400000,2022-05-28 04:00:00,AAVE/USD,92.9623,93.7719,92.4667,93.5857,5.220395,488.5543203515
1653706800000,2022-05-28 03:00:00,AAVE/USD,91.8146,93.1454,90.8989,92.9623,172.922846,16075.3054867058
1653703200000,2022-05-28 02:00:00,AAVE/USD,92.4884,93.2129,91.095,91.8146,120.311239,11046.3282842894
1653699600000,2022-05-28 01:00:00,AAVE/USD,94.5329,95.3,92.3,92.4884,277.241077,25641.583626006803
1653696000000,2022-05-28 00:00:00,AAVE/USD,92.3495,94.9166,92.2005,94.5329,49.253261,4656.0535967869
1653692400000,2022-05-27 23:00:00,AAVE/USD,93.3969,93.3969,91.5386,92.3495,26.0689,2407.44988055
1653688800000,2022-05-27 22:00:00,AAVE/USD,92.7101,93.981,91.9607,93.3969,74.426507,6951.2050316283
1653685200000,2022-05-27 21:00:00,AAVE/USD,93.3683,93.7668,92.0566,92.7101,99.573381,9231.4581098481
1653681600000,2022-05-27 20:00:00,AAVE/USD,93.3551,94.471,92.2578,93.3683,230.300292,21502.7467535436
1653678000000,2022-05-27 19:00:00,AAVE/USD,90.1246,93.3551,89.8289,93.3551,20.11249,1877.603515199
1653674400000,2022-05-27 18:00:00,AAVE/USD,90.6505,91.9803,89.65,90.1246,104.226738,9393.3930715548
1653670800000,2022-05-27 17:00:00,AAVE/USD,92.4926,93.4369,90.6505,90.6505,36.244019,3285.5384443595
1653667200000,2022-05-27 16:00:00,AAVE/USD,94.0,94.7679,92.3209,92.4926,119.104836,11016.3159542136
1653663600000,2022-05-27 15:00:00,AAVE/USD,94.4798,96.2094,93.7146,94.0,263.498124,24768.823656
1653660000000,2022-05-27 14:00:00,AAVE/USD,97.9327,97.9327,94.1612,94.4798,264.516843,24991.498423271398
1653656400000,2022-05-27 13:00:00,AAVE/USD,96.772,98.0992,96.0768,97.9327,209.303951,20497.701042097702
1653652800000,2022-05-27 12:00:00,AAVE/USD,94.2724,97.417,93.6,96.772,338.177266,32726.090385352
1653649200000,2022-05-27 11:00:00,AAVE/USD,94.1202,95.9629,93.7154,94.2724,197.241795,18594.457394958
1653645600000,2022-05-27 10:00:00,AAVE/USD,95.2,95.6395,93.7364,94.1202,105.581167,9937.3205542734
1653642000000,2022-05-27 09:00:00,AAVE/USD,93.2415,95.2,93.0332,95.2,115.55658,11000.986416
1653638400000,2022-05-27 08:00:00,AAVE/USD,93.3497,94.9165,92.6347,93.2415,6.545204,610.2846387660001
1653634800000,2022-05-27 07:00:00,AAVE/USD,94.3001,95.9406,93.3497,93.3497,483.137413,45100.7325623261
1653631200000,2022-05-27 06:00:00,AAVE/USD,91.9905,95.0,91.1802,94.3001,445.235669,41985.7681102669
1653627600000,2022-05-27 05:00:00,AAVE/USD,93.4112,95.0278,90.5235,91.9905,152.882972,14063.781035765998
1653624000000,2022-05-27 04:00:00,AAVE/USD,96.6686,96.7689,93.4112,93.4112,295.733298,27624.8022461376
1653620400000,2022-05-27 03:00:00,AAVE/USD,94.7108,98.385,94.3911,96.6686,504.468713,48766.284229511795
1653616800000,2022-05-27 02:00:00,AAVE/USD,93.6611,95.6701,92.5119,94.7108,246.283161,23325.6752048388
1653613200000,2022-05-27 01:00:00,AAVE/USD,96.7013,96.9856,93.2415,93.6611,187.002217,17514.833346658703
1653609600000,2022-05-27 00:00:00,AAVE/USD,100.7685,101.497,96.57,96.7013,21.759163,2104.1393490119003
1653606000000,2022-05-26 23:00:00,AAVE/USD,101.2679,102.7624,100.7013,100.7685,17.424358,1755.8264191230003
1653602400000,2022-05-26 22:00:00,AAVE/USD,99.8658,101.8337,99.5376,101.2679,12.955831,1312.0097981249
1653598800000,2022-05-26 21:00:00,AAVE/USD,99.6176,100.212,99.1372,99.8658,19.06038,1903.4800970039996
1653595200000,2022-05-26 20:00:00,AAVE/USD,100.835,101.0734,98.7691,99.6176,130.557681,13005.8428427856
1653591600000,2022-05-26 19:00:00,AAVE/USD,102.4329,103.2448,100.5584,100.835,384.768577,38798.139461795
1653588000000,2022-05-26 18:00:00,AAVE/USD,103.006,103.7202,101.835,102.4329,119.443015,12234.894411193502
1653584400000,2022-05-26 17:00:00,AAVE/USD,103.9356,104.2214,102.8757,103.006,158.408343,16317.009779058
1653580800000,2022-05-26 16:00:00,AAVE/USD,103.2711,105.9515,103.2001,103.9356,207.786759,21596.441468720397
1653577200000,2022-05-26 15:00:00,AAVE/USD,102.7476,104.2999,102.4096,103.2711,140.231033,14481.8130320463
1653573600000,2022-05-26 14:00:00,AAVE/USD,98.8319,105.1225,98.8319,102.7476,170.264039,17494.2213735564
1653570000000,2022-05-26 13:00:00,AAVE/USD,97.2581,100.364,92.5119,98.8319,438.430482,43330.9175539758
1653566400000,2022-05-26 12:00:00,AAVE/USD,97.093,97.698,96.1365,97.2581,33.112296,3220.4389955976
1653562800000,2022-05-26 11:00:00,AAVE/USD,97.5923,98.0806,95.9767,97.093,48.539366,4712.832663038001
1653559200000,2022-05-26 10:00:00,AAVE/USD,97.7961,98.3835,97.0804,97.5923,31.781692,3101.6484201716
1653555600000,2022-05-26 09:00:00,AAVE/USD,95.5217,98.0332,94.6803,97.7961,443.083914,43331.8787619354
1653552000000,2022-05-26 08:00:00,AAVE/USD,101.4292,101.4292,94.7183,95.5217,462.999871,44226.5347777007
1653548400000,2022-05-26 07:00:00,AAVE/USD,101.4288,101.5059,99.7912,101.4292,4.999284,507.0733766928
1653544800000,2022-05-26 06:00:00,AAVE/USD,101.0002,101.511,99.6381,101.4288,303.620626,30795.8757504288
1653541200000,2022-05-26 05:00:00,AAVE/USD,104.323,105.1851,100.7683,101.0002,49.493118,4998.814816623601
1653537600000,2022-05-26 04:00:00,AAVE/USD,104.844,105.1226,103.8245,104.323,15.611198,1628.6070089539999
1653534000000,2022-05-26 03:00:00,AAVE/USD,104.618,104.844,103.0681,104.844,4.699606,492.725491464
1653530400000,2022-05-26 02:00:00,AAVE/USD,103.3384,104.8727,103.3384,104.618,6.42847,672.5336744599999
1653526800000,2022-05-26 01:00:00,AAVE/USD,103.6648,103.6648,103.3384,103.3384,0.035,3.616844
1653523200000,2022-05-26 00:00:00,AAVE/USD,101.747,105.482,101.747,103.6648,4.43555,459.81040364
1653519600000,2022-05-25 23:00:00,AAVE/USD,104.0834,104.0834,101.747,101.747,2.444275,248.697648425
1653516000000,2022-05-25 22:00:00,AAVE/USD,104.814,104.814,103.2673,104.0834,16.947912,1763.9963038607998
1653512400000,2022-05-25 21:00:00,AAVE/USD,103.3098,104.9798,102.677,104.814,8.463968,887.1423419519999
1653508800000,2022-05-25 20:00:00,AAVE/USD,102.2111,103.4006,101.9059,103.3098,48.952402,5057.2628601396
1653505200000,2022-05-25 19:00:00,AAVE/USD,102.817,103.3497,102.2111,102.2111,12.862424,1314.6825057064002
1653501600000,2022-05-25 18:00:00,AAVE/USD,100.366,103.31,100.0024,102.817,27.232792,2799.9939750639996
1653498000000,2022-05-25 17:00:00,AAVE/USD,100.6479,101.5699,100.143,100.366,9.102942,913.6258767720001
1653494400000,2022-05-25 16:00:00,AAVE/USD,100.9659,101.48,99.8338,100.6479,160.544785,16158.4954662015
1653490800000,2022-05-25 15:00:00,AAVE/USD,100.4999,101.0912,99.5352,100.9659,10.74185,1084.560552915
1653487200000,2022-05-25 14:00:00,AAVE/USD,100.627,101.4818,100.014,100.4999,44.919797,4514.4351065203
1653483600000,2022-05-25 13:00:00,AAVE/USD,99.4003,101.2482,99.0,100.627,67.605622,6802.950924993999
1653480000000,2022-05-25 12:00:00,AAVE/USD,98.8097,99.9261,98.2755,99.4003,5.252225,522.0727406675
1653476400000,2022-05-25 11:00:00,AAVE/USD,101.6574,101.7657,98.513,98.8097,32.863023,3247.1854437231
1653472800000,2022-05-25 10:00:00,AAVE/USD,102.6707,102.871,101.6574,101.6574,1.16553,118.484749422
1653469200000,2022-05-25 09:00:00,AAVE/USD,102.7811,102.8938,101.2552,102.6707,26.126035,2682.3783016745
1653465600000,2022-05-25 08:00:00,AAVE/USD,102.5295,103.4837,101.6574,102.7811,4.112306,422.6673342166
1653462000000,2022-05-25 07:00:00,AAVE/USD,103.431,104.2999,102.5228,102.5295,2.37841,243.857188095
1653458400000,2022-05-25 06:00:00,AAVE/USD,101.7628,103.5542,100.862,103.431,9.540632,986.797108392
1653454800000,2022-05-25 05:00:00,AAVE/USD,103.0965,103.779,101.5093,101.7628,2.923764,297.5304111792
1653451200000,2022-05-25 04:00:00,AAVE/USD,105.0661,105.1225,102.4593,103.0965,119.22938,12292.13177517
1653447600000,2022-05-25 03:00:00,AAVE/USD,106.1595,106.1999,104.3851,105.0661,41.103163,4318.549034074301
1653444000000,2022-05-25 02:00:00,AAVE/USD,105.2,107.6296,105.1152,106.1595,44.013828,4672.485973565999
1653440400000,2022-05-25 01:00:00,AAVE/USD,105.361,105.6966,104.0819,105.2,69.18738,7278.512376000001
1653436800000,2022-05-25 00:00:00,AAVE/USD,106.6263,106.7023,105.0527,105.361,142.558956,15020.154163116
1653433200000,2022-05-24 23:00:00,AAVE/USD,106.2096,107.6296,105.8713,106.6263,239.286661,25514.2513017843
1653429600000,2022-05-24 22:00:00,AAVE/USD,107.1669,107.1669,105.7301,106.2096,16.113814,1711.4417394144
1653426000000,2022-05-24 21:00:00,AAVE/USD,104.0193,107.1669,103.6798,107.1669,231.135778,24770.104807348198
1653422400000,2022-05-24 20:00:00,AAVE/USD,102.28,104.7337,101.2579,104.0193,20.779724,2161.4923446732
1653418800000,2022-05-24 19:00:00,AAVE/USD,99.5772,103.507,99.5772,102.28,376.784862,38537.55568536
1653415200000,2022-05-24 18:00:00,AAVE/USD,99.1605,101.5448,98.9934,99.5772,45.668032,4547.4947560703995
1653411600000,2022-05-24 17:00:00,AAVE/USD,99.8506,99.8506,97.7072,99.1605,5.405098,535.972220229
1653408000000,2022-05-24 16:00:00,AAVE/USD,100.0729,101.8069,98.5959,99.8506,25.157128,2511.9543250768
1653404400000,2022-05-24 15:00:00,AAVE/USD,95.5065,101.4085,95.4049,100.0729,533.369943,53375.87696884471
1653400800000,2022-05-24 14:00:00,AAVE/USD,93.2415,95.6652,92.6627,95.5065,470.689483,44953.9051081395
1653397200000,2022-05-24 13:00:00,AAVE/USD,97.0805,97.1225,93.2415,93.2415,63.304007,5902.5605686905
1653393600000,2022-05-24 12:00:00,AAVE/USD,97.388,97.8985,96.218,97.0805,4.216539,409.3437143895
1653390000000,2022-05-24 11:00:00,AAVE/USD,98.5748,98.8087,97.2069,97.388,44.914299,4374.113751012001
1653386400000,2022-05-24 10:00:00,AAVE/USD,98.3165,98.7874,97.8216,98.5748,122.522652,12077.645916369598
1653382800000,2022-05-24 09:00:00,AAVE/USD,98.3,99.1547,96.9769,98.3165,4.084351,401.5590950915
