https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume USD
1648044000000,2022-03-23 14:00:00,MANA/USD,2.45444,2.47395,2.44944,2.46927,1574.085542,3886.84220629434
1648040400000,2022-03-23 13:00:00,MANA/USD,2.45806,2.47547,2.44417,2.45444,2884.605175,7080.090325727
1648036800000,2022-03-23 12:00:00,MANA/USD,2.44184,2.46304,2.44067,2.45806,11013.739362,27072.432176157723
1648033200000,2022-03-23 11:00:00,MANA/USD,2.45217,2.45384,2.43806,2.44184,1663.455203,4061.89145289352
1648029600000,2022-03-23 10:00:00,MANA/USD,2.44405,2.45555,2.44405,2.45217,1209.456846,2965.7937940558204
1648026000000,2022-03-23 09:00:00,MANA/USD,2.45126,2.45126,2.43351,2.44405,438.173498,1070.9179377869
1648022400000,2022-03-23 08:00:00,MANA/USD,2.44559,2.45432,2.43338,2.45126,1837.364867,4503.85900388242
1648018800000,2022-03-23 07:00:00,MANA/USD,2.45232,2.45278,2.43855,2.44559,12889.401455,31522.19130433345
1648015200000,2022-03-23 06:00:00,MANA/USD,2.45518,2.4582,2.44709,2.45232,2464.395544,6043.486480462079
1648011600000,2022-03-23 05:00:00,MANA/USD,2.43638,2.45667,2.42934,2.45518,4814.298983,11819.970577081938
1648008000000,2022-03-23 04:00:00,MANA/USD,2.43351,2.45024,2.42206,2.43638,1742.76389,4246.0350863182
1648004400000,2022-03-23 03:00:00,MANA/USD,2.46156,2.4691,2.43338,2.43351,8802.277758,21420.43094687058
1648000800000,2022-03-23 02:00:00,MANA/USD,2.42663,2.46474,2.42663,2.46156,2039.516841,5020.39307513196
1647997200000,2022-03-23 01:00:00,MANA/USD,2.43024,2.43024,2.4056,2.42663,2628.658866,6378.78246400158
1647993600000,2022-03-23 00:00:00,MANA/USD,2.43337,2.4364,2.41696,2.43024,18324.762403,44533.57058226672
1647990000000,2022-03-22 23:00:00,MANA/USD,2.44284,2.44832,2.43029,2.43337,2857.866625,6954.24690927625
1647986400000,2022-03-22 22:00:00,MANA/USD,2.45622,2.45622,2.43912,2.44284,1265.812009,3092.17620806556
1647982800000,2022-03-22 21:00:00,MANA/USD,2.44743,2.45672,2.43605,2.45622,14384.909921,35332.503446158626
1647979200000,2022-03-22 20:00:00,MANA/USD,2.43102,2.44743,2.42685,2.44743,870.062787,2129.41776678741
1647975600000,2022-03-22 19:00:00,MANA/USD,2.45061,2.45815,2.42757,2.43102,3853.966421,9369.06944877942
1647972000000,2022-03-22 18:00:00,MANA/USD,2.45935,2.45958,2.44772,2.45061,1632.2288,3999.9562195680005
1647968400000,2022-03-22 17:00:00,MANA/USD,2.44822,2.46348,2.44592,2.45935,17611.597595,43313.08254526325
1647964800000,2022-03-22 16:00:00,MANA/USD,2.45981,2.46949,2.44614,2.44822,3827.378172,9370.26378825384
1647961200000,2022-03-22 15:00:00,MANA/USD,2.4769,2.4769,2.45827,2.45981,18123.750544,44580.98282563664
1647957600000,2022-03-22 14:00:00,MANA/USD,2.47159,2.49265,2.47116,2.4769,18481.716146,45777.3627220274
1647954000000,2022-03-22 13:00:00,MANA/USD,2.45812,2.47893,2.45812,2.47159,10268.665919,25379.93199874121
1647950400000,2022-03-22 12:00:00,MANA/USD,2.47693,2.48048,2.45741,2.45812,3295.283899,8100.203257809881
