time,aave,bal,bat,comp,eth_a,eth_b,eth_c,gno,knc,link,lrc,mana,matic,reth,uni,wbtc_a,wbtc_b,wbtc_c,wsteth_a,wsteth_b,yfi,zrx,gusd,usdc_a,usdc_b,usdp,tusd,psm_usdc,rwa001,rwa002,rwa003,rwa004,rwa005,rwa006,rwa007,rwa008,rwa009,rwa010,rwa011,rwa012,rwa013,rwa014,rwa015
1584806400,0,0,0,0,232724557.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10452941.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584979200,0,0,0,0,227027281.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460600.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585152000,0,0,0,0,237696543.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11690456.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585324800,0,0,0,0,246400726.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8524858.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585497600,0,0,0,0,237901774.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630598.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585670400,0,0,0,0,248206173.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7835626.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585843200,0,0,0,0,266616391.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8018020.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586016000,0,0,0,0,269995766.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963464.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586188800,0,0,0,0,306549453.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592358.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586361600,0,0,0,0,290066819.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434190.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586534400,0,0,0,0,269514558.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354384.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
